Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-08-07,12.54558741,12.7324968,12.51160418,12.68152142,7603600,0,0
2003-08-08,12.71550516,12.7353288,12.63620952,12.70134449,6387000,0,0
2003-08-11,12.68718583,12.70134542,12.55408439,12.63621044,5639400,0,0
2003-08-12,12.69284763,12.69284763,12.51726637,12.64470482,7505200,0,0
2003-08-13,12.67019089,12.67019089,12.51726478,12.60505486,7626800,0,0
2003-08-14,12.65886959,12.79197106,12.5937346,12.76082039,7240000,0,0
2003-08-15,12.77780912,12.77780912,12.69001901,12.74665737,4643000,0,0
2003-08-18,12.7466461,12.77213377,12.67584713,12.70416737,6087800,0,0
2003-08-19,12.66168731,12.70699861,12.44362636,12.54557705,8300000,0,0
2003-08-20,12.46062561,12.46912115,12.36433892,12.42947388,7283800,0,0
2003-08-21,12.44080808,12.51443861,12.3105381,12.35018539,8552400,0,0
2003-08-22,12.38982877,12.48045143,12.23407114,12.25672626,9080800,0,0
2003-08-25,12.30486843,12.48044968,12.25672454,12.48044968,6703200,0,0
2003-08-26,12.41814869,12.60222659,12.35867777,12.52576351,7485000,0,0
2003-08-27,12.52576001,12.52576001,12.38982605,12.44929695,6206400,0,0
2003-08-28,12.38133053,12.44929697,12.34168326,12.41248226,7210000,0,0
2003-08-29,12.37567098,12.41531826,12.29637533,12.32469559,7710800,0,0
2003-09-02,12.29920771,12.41814956,12.2000895,12.39832592,12356200,0,0
2003-09-03,12.39832649,12.48611768,12.3218634,12.37850285,13377400,0,0
2003-09-04,12.43513958,12.62771299,12.4068204,12.6022253,11328200,0,0
2003-09-05,12.60223103,12.68718968,12.45213739,12.50311279,7674400,0,0
2003-09-08,12.57391088,12.59373452,12.48895116,12.53709507,6593400,0,0
2003-09-09,12.46629259,12.6871852,12.46346002,12.55974674,8581200,0,0
2003-09-10,12.60506161,12.81462726,12.59656607,12.72966862,11486800,0,0
2003-09-11,12.84918818,12.8577255,12.63574652,12.65851307,11522200,0.11,0
2003-09-12,12.55606546,12.58167851,12.43369211,12.51906967,10193200,0,0
2003-09-15,12.51906384,12.51906384,12.37107751,12.37961483,10719000,0,0
2003-09-16,12.25724643,12.27432215,12.10356813,12.21455765,18932800,0,0
2003-09-17,12.21455648,12.33692981,12.15763956,12.24016953,9438000,0,0
2003-09-18,12.35115937,12.51906688,12.32839174,12.40807629,10341800,0,0
2003-09-19,12.40807817,12.41377008,12.26863019,12.28855133,11161200,0,0
2003-09-22,12.28854543,12.4052268,12.15194292,12.30562115,10950600,0,0
2003-09-23,12.37677189,12.41945958,12.27716512,12.35684967,10899600,0,0
2003-09-24,12.39384903,12.40807826,12.17756189,12.2344799,11325200,0,0
2003-09-25,12.23163049,12.35115839,12.20601745,12.25155163,9619200,0,0
2003-09-26,12.23732278,12.31700733,12.20032592,12.2458601,9366000,0,0
2003-09-29,12.24017124,12.37962032,12.19748355,12.25724697,9579600,0,0
2003-09-30,12.22309434,12.34831307,12.12348757,12.22593975,10289200,0,0
2003-10-01,12.2373233,12.49060726,12.2373233,12.49060726,12962800,0,0
2003-10-02,12.50768687,12.61867641,12.43653962,12.59306335,8843800,0,0
2003-10-03,12.84350051,12.9317224,12.47353507,12.53329849,9913200,0,0
2003-10-06,12.57883311,12.67559341,12.54752815,12.63859653,6665600,0,0
2003-10-07,12.59589897,12.73819336,12.56744053,12.70973492,9547800,0,0
2003-10-08,12.63575274,12.66421121,12.51337938,12.59021854,6935800,0,0
2003-10-09,12.66135759,12.664203,12.45360679,12.50198746,10227000,0,0
2003-10-10,12.46214791,12.54752436,12.43938027,12.47353172,6999600,0,0
2003-10-13,12.53614213,12.59306014,12.47068681,12.56175518,6840400,0,0
2003-10-14,12.52190976,12.732506,12.479221,12.67843342,8420400,0,0
2003-10-15,12.84919603,12.95449367,12.80650724,12.83496571,17331800,0,0
2003-10-16,12.66705234,12.8093468,12.66420693,12.80650139,13005400,0,0
2003-10-17,12.86056961,12.88049075,12.7239671,12.82072735,11085000,0,0
2003-10-20,12.86342205,12.99148731,12.79512022,12.98010349,8543600,0,0
2003-10-21,13.05694412,13.08255717,12.97725846,13.03133106,9734600,0,0
2003-10-22,12.91749079,13.03986412,12.84919006,12.89756966,8019800,0,0
2003-10-23,12.8691066,12.97440416,12.80934213,12.95448303,7373400,0,0
2003-10-24,12.82073185,12.92033863,12.76096843,12.92033863,7056400,0,0
2003-10-27,12.92033731,12.96017959,12.83780627,12.86057281,5982200,0,0
2003-10-28,12.99148337,12.99148337,12.73819835,12.91464424,9601000,0,0
2003-10-29,12.91464294,13.15654304,12.91464294,13.04839897,12100000,0,0
2003-10-30,13.04840238,13.13093343,12.9601805,13.09109116,8750000,0,0
2003-10-31,13.09393495,13.20492554,13.01994232,13.20492554,11217600,0,0
2003-11-03,13.20492525,13.31591475,13.14800725,13.28460979,9327800,0,0
2003-11-04,13.23338348,13.37567792,13.23338348,13.34721947,8834800,0,0
2003-11-05,13.31021933,13.37282922,13.24191753,13.36998272,7830200,0,0
2003-11-06,13.34722113,13.38706341,13.29030313,13.3813715,6969200,0,0
2003-11-07,13.30453421,13.37852686,13.2049285,13.27038383,7444000,0,0
2003-11-10,13.21915276,13.31875843,13.21915276,13.26753235,4864800,0,0
2003-11-11,13.27038061,13.33014402,13.19354148,13.23907566,5364600,0,0
2003-11-12,13.19354548,13.42406186,13.17362434,13.3984499,6520200,0,0
2003-11-13,13.27607506,13.38706458,13.25046201,13.35575962,6847000,0,0
2003-11-14,13.3102251,13.37283502,13.23054055,13.28745747,7043000,0,0
2003-11-17,13.22199989,13.32160666,13.16792839,13.28460979,6101200,0,0
2003-11-18,13.23907699,13.31306964,13.17931358,13.23338509,8956000,0,0
2003-11-19,13.26183889,13.34721641,13.23338044,13.3358326,8055200,0,0
2003-11-20,13.30453369,13.35291329,13.12524234,13.21915722,7387000,0,0
2003-11-21,13.19638403,13.23907279,13.14800445,13.21061325,6645800,0,0
2003-11-24,13.20207593,13.34152494,13.15654176,13.21061325,7904400,0,0
2003-11-25,13.17646725,13.3130698,13.14516229,13.25330639,6966800,0,0
2003-11-26,13.24758941,13.36768359,13.20469801,13.35052681,6502000,0.11,0
2003-11-28,13.22471201,13.3533851,13.21613417,13.29619694,3406000,0,0
2003-12-01,13.33908881,13.45346405,13.26474387,13.44488621,8321200,0,0
2003-12-02,13.41343355,13.45918387,13.30763615,13.44202709,9536000,0,0
2003-12-03,13.4391715,13.63646958,13.4391715,13.55354786,10977400,0,0
2003-12-04,13.51065608,13.55068748,13.4134365,13.48492146,8888200,0,0
2003-12-05,13.39627318,13.43916457,13.29619473,13.40771103,8945000,0,0
2003-12-08,13.36768662,13.70795462,13.32765522,13.65362644,14496200,0,0
2003-12-09,13.57070099,13.7222498,13.57070099,13.6564827,10372600,0,0
2003-12-10,13.62788368,13.8394795,13.62788368,13.77943134,10398600,0,0
2003-12-11,13.76514016,13.90239111,13.6907963,13.8366251,10501000,0,0
2003-12-12,13.86807598,14.16259353,13.79659105,14.11684322,13889800,0,0
2003-12-15,14.24265836,14.25695512,14.16831342,14.23693943,16332800,0,0
2003-12-16,14.28840387,14.55432781,14.23979356,14.49142075,17192800,0,0
2003-12-17,14.4542518,14.50572103,14.27410948,14.34559441,11163200,0,0
2003-12-18,14.288407,14.351313,14.12828038,14.27982807,14947200,0,0
2003-12-19,14.30556109,14.3541714,14.22835725,14.32557678,14125000,0,0
2003-12-22,14.31128556,14.34559802,14.22550384,14.34273911,9522400,0,0
2003-12-23,14.33987657,14.39706364,14.27125056,14.34559441,7370200,0,0
2003-12-24,14.29984502,14.33129856,14.24837687,14.26839256,3341400,0,0
2003-12-26,14.28268453,14.31985698,14.25980883,14.28554344,2147400,0,0
2003-12-29,14.26553523,14.34273911,14.23122277,14.34273911,7101400,0,0
2003-12-30,14.29698517,14.53431564,14.28554732,14.44567394,7118600,0,0
2003-12-31,14.44567997,14.52860278,14.4113675,14.511446,6974600,0,0
2004-01-02,14.52573537,14.58006461,14.29984277,14.3970623,7210200,0,0
2004-01-05,14.3970688,14.46569483,14.31414708,14.41422558,9740200,0,0
2004-01-06,14.35989736,14.40278767,14.33130272,14.35417843,8223200,0,0
2004-01-07,14.35417592,14.36561377,14.21692497,14.26267529,10242800,0,0
2004-01-08,14.24265726,14.34273572,14.19976587,14.33129787,9070800,0,0
2004-01-09,14.33130103,14.52860017,14.17689439,14.1797533,13127800,0,0
2004-01-12,14.15401597,14.3141426,14.1397192,14.29984474,9204400,0,0
2004-01-13,14.22836423,14.35417844,14.17975499,14.21406746,8906000,0,0
2004-01-14,14.21692584,14.25409722,14.18261228,14.23980045,7565200,0,0
2004-01-15,14.12542897,14.23694533,14.06252185,14.21978855,9990200,0,0
2004-01-16,14.21978389,14.30556559,14.17975249,14.26267529,8282800,0,0
2004-01-20,14.21120201,14.31414047,14.19690524,14.276968,8777000,0,0
2004-01-21,14.24551721,14.29412753,14.1997669,14.23407936,7990200,0,0
2004-01-22,14.16259383,14.21120415,14.01962397,14.10540676,11138600,0,0
2004-01-23,14.12542934,14.33988423,14.11113147,14.30843067,11214600,0,0
2004-01-26,14.26839475,14.41136463,14.24837905,14.35131645,8437000,0,0
2004-01-27,14.30842901,14.46283677,14.29127222,14.29413223,8519400,0,0
2004-01-28,14.23979957,14.37991053,14.05107938,14.12256432,10017800,0,0
2004-01-29,14.08253374,14.33987997,14.03964234,14.1797533,8916600,0,0
2004-01-30,14.03964224,14.12542504,13.91097021,14.07967472,12398200,0,0
2004-02-02,14.01104434,14.28840618,13.98816864,14.18546772,8595600,0,0
2004-02-03,14.1425831,14.29699086,14.1025517,14.24838161,7749600,0,0
2004-02-04,14.13400423,14.2912709,14.12256637,14.22550488,9109400,0,0
2004-02-05,14.18261349,14.46283546,14.17689566,14.40564728,10215800,0,0
2004-02-06,14.36847457,14.58292941,14.36275564,14.5800705,10103000,0,0
2004-02-09,14.61151859,15.09189738,14.61151859,14.98324108,11581000,0,0
2004-02-10,14.96894111,14.98323897,14.84312805,14.91747189,10408000,0,0
2004-02-11,14.75449547,14.85171506,14.61438556,14.81168365,11974200,0,0
2004-02-12,14.67442431,14.7830817,14.66584647,14.73733139,6958200,0,0
2004-02-13,14.86314858,14.86314858,14.59722451,14.62295914,8566200,0,0
2004-02-17,14.66870945,14.69158516,14.55433421,14.62295914,7491600,0,0
2004-02-18,14.62296519,14.6830123,14.55719915,14.65155983,7385200,0,0
2004-02-19,14.62582102,14.69158704,14.54003821,14.58292961,9698800,0,0
2004-02-20,14.4256584,14.57434717,14.34273562,14.56576824,14664600,0,0
2004-02-23,14.45425504,14.6115217,14.36847333,14.39420795,11319600,0,0
2004-02-24,14.35989354,14.42565955,14.16545444,14.23407936,14578400,0,0
2004-02-25,14.18261109,14.30842528,14.17403325,14.19690895,10332400,0,0
2004-02-26,14.19405235,14.28269409,14.14544311,14.24838161,9824000,0,0
2004-02-27,14.04535411,14.3942008,13.9023843,14.28554344,14180400,0,0
2004-03-01,14.21978611,14.24838074,14.09683191,14.18833256,15142800,0,0
2004-03-02,14.12541996,14.21406056,14.01676258,14.09110641,12598600,0,0
2004-03-03,14.01105121,14.09969295,14.01105121,14.05108261,11588800,0,0
2004-03-04,13.98244855,14.02533884,13.88236902,13.96243286,8508000,0,0
2004-03-05,13.93955867,14.36846817,13.89094945,14.32557678,22941800,0,0
2004-03-08,14.29126283,14.3541699,14.22835576,14.25695038,12211400,0,0
2004-03-09,14.22550504,14.46855344,14.18833256,14.34845924,12788400,0,0
2004-03-10,14.34845534,14.43137812,14.21692333,14.26839256,11676000,0,0
2004-03-11,14.23965009,14.25976656,13.82294971,13.84594059,18371000,0.125,0
2004-03-12,13.89192724,13.92353916,13.70225678,13.92353916,15979600,0,0
2004-03-15,13.98101197,14.01262279,13.67351601,13.71087456,16688400,0,0
2004-03-16,13.79422259,13.92354364,13.7511152,13.84020329,11500800,0,0
2004-03-17,13.90341892,14.08446719,13.85169052,14.04710865,9687000,0,0
2004-03-18,14.04423403,14.22528339,14.04423403,14.0930891,9101600,0,0
2004-03-19,14.09596514,14.14482023,13.97239186,14.01837254,12974200,0,0
2004-03-22,13.89479872,14.018372,13.77984758,13.86606121,11216800,0,0
2004-03-23,13.88042842,13.93503123,13.81433128,13.83157444,8855600,0,0
2004-03-24,13.88042814,13.96664176,13.83732187,13.93503094,10076200,0,0
2004-03-25,13.98101962,14.01550487,13.83158208,14.01263046,8376600,0,0
2004-03-26,13.96664413,14.12757706,13.89479926,14.01837254,8349200,0,0
2004-03-29,14.19079979,14.31724637,14.13332367,14.19654751,9608200,0,0
2004-03-30,14.2396491,14.47242681,14.21378491,14.43506718,14505400,0,0
2004-03-31,14.38621544,14.50691428,14.3201183,14.45518589,10403200,0,0
2004-04-01,14.50691927,14.55864768,14.43507438,14.53565788,8979400,0,0
2004-04-02,14.67072142,14.67359583,14.55002257,14.63623619,9452800,0,0
2004-04-05,14.58451188,14.61324939,14.50979368,14.53565788,9491000,0,0
2004-04-06,14.4264538,14.69084246,14.40921063,14.61899757,9925800,0,0
2004-04-07,14.57014346,14.72820199,14.53565822,14.67934799,11291200,0,0
2004-04-08,14.74831824,14.82016313,14.65635687,14.72532845,8024800,0,0
2004-04-12,14.67072112,14.7195762,14.59025522,14.61324501,9983600,0,0
2004-04-13,14.6161291,14.65348876,14.52704101,14.62475014,12863000,0,0
2004-04-14,14.59887779,14.80004366,14.5730136,14.71095562,8876400,0,0
2004-04-15,14.78279758,14.85751685,14.66209875,14.71382713,8750000,0,0
2004-04-16,14.78568289,14.95811024,14.73108006,14.92362499,10517000,0,0
2004-04-19,15.02994851,15.37480415,15.02994851,15.23111439,17597800,0,0
2004-04-20,15.24548473,15.25410686,15.00408587,15.02420235,9239600,0,0
2004-04-21,14.82877964,15.1448977,14.80004213,14.9810915,14946400,0,0
2004-04-22,14.57014805,14.82878907,14.57014805,14.7885561,18415600,0,0
2004-04-23,14.72819812,14.75693563,14.58450838,14.67072201,13696000,0,0
2004-04-26,14.6707271,14.70808675,14.51841628,14.56727028,11161600,0,0
2004-04-27,14.58451352,14.59600897,14.51554194,14.57301807,11534200,0,0
2004-04-28,14.57014155,14.59600575,14.41208303,14.4293251,9501200,0,0
2004-04-29,14.40920975,14.55289952,14.30575294,14.50117111,10371400,0,0
2004-04-30,14.50116682,14.72244913,14.4408174,14.53277874,10971200,0,0
2004-05-03,14.55577274,14.64198638,14.44944153,14.54715061,8053800,0,0
2004-05-04,14.51841816,14.5270392,14.34024311,14.44657326,10786000,0,0
2004-05-05,14.59887823,14.71957819,14.46955724,14.68221855,11156200,0,0
2004-05-06,14.5845113,14.77992947,14.5845113,14.67647266,9009600,0,0
2004-05-07,14.62761902,14.82303719,14.55864745,14.58163834,10231800,0,0
2004-05-10,14.51266989,14.54140741,14.3000085,14.3488636,13490400,0,0
2004-05-11,14.19655239,14.39771723,14.16781377,14.38334846,10300800,0,0
2004-05-12,14.36898012,14.36898012,14.15919314,14.34598923,8902400,0,0
2004-05-13,14.27414191,14.33736576,14.15344302,14.25689983,7085000,0,0
2004-05-14,14.1850501,14.38046822,14.16493363,14.36897278,8548800,0,0
2004-05-17,14.26264557,14.40346092,14.22815924,14.31437397,7597800,0,0
2004-05-18,14.28276346,14.50691915,14.23390836,14.39771461,9899400,0,0
2004-05-19,14.37758985,14.41494948,14.17067745,14.1850462,9078400,0,0
2004-05-20,14.13332661,14.354609,14.1304522,14.26264763,7053400,0,0
2004-05-21,14.44657117,14.44657117,14.16781264,14.19080353,9992000,0,0
2004-05-24,14.25402256,14.3431106,14.19654754,14.32012081,9990000,0,0
2004-05-25,14.28276377,14.51841491,14.23390867,14.48105526,11520800,0,0
2004-05-26,14.48968025,14.5730206,14.35748588,14.4322052,7401600,0,0
2004-05-27,14.62761979,14.77418288,14.6075033,14.74831867,11214800,0,0
2004-05-28,14.76555629,14.80004152,14.7109535,14.75693417,7948400,0,0
2004-06-01,14.71383231,14.81441471,14.57589027,14.67647266,6464000,0,0
2004-06-02,14.82878266,14.94660822,14.79717183,14.92649174,11810600,0,0
2004-06-03,14.92936244,14.99258517,14.85751757,14.87763405,8386800,0,0
2004-06-04,14.94948309,15.08455182,14.88625924,15.02132797,7293600,0,0
2004-06-07,15.02133188,15.15927396,14.97535119,15.14777851,7378000,0,0
2004-06-08,15.05868534,15.13053021,15.0213257,15.11903477,8212000,0,0
2004-06-09,14.91500137,14.94373889,14.7770582,14.8747673,13833400,0,0
2004-06-10,14.94374205,14.94374205,14.72245958,14.83741188,9386000,0,0
2004-06-14,14.79409284,14.86917572,14.72767405,14.83740997,7353400,0.125,0
2004-06-15,14.97312838,14.97312838,14.71322903,14.79408646,9286200,0,0
2004-06-16,14.75365916,14.79408788,14.65547466,14.78253651,7924400,0,0
2004-06-17,14.78253659,14.79120067,14.71611782,14.75365925,6106800,0,0
2004-06-18,14.68435546,14.86339855,14.63815105,14.84029579,10107400,0,0
2004-06-21,14.81430535,14.92404125,14.77098933,14.77676392,5516800,0,0
2004-06-22,14.72189951,14.80853267,14.66991939,14.73345089,7195000,0,0
2004-06-23,14.74500018,14.83740902,14.64103996,14.81430626,6094000,0,0
2004-06-24,14.77098158,14.84028762,14.71322581,14.73921585,6205600,0,0
2004-06-25,14.76232024,14.8258517,14.46776676,14.46776676,10580800,0,0
2004-06-28,14.5399642,14.65836307,14.51397415,14.55151558,7731600,0,0
2004-06-29,14.55440465,14.68435381,14.55440465,14.59483337,6743400,0,0
2004-06-30,14.56883927,14.62370665,14.5081962,14.57750225,8854000,0,0
2004-07-01,14.58617224,14.69302087,14.49665179,14.54285622,9761200,0,0
2004-07-02,14.61215619,14.76809647,14.57172748,14.59194183,6780200,0,0
2004-07-06,14.57172934,14.74210831,14.56017796,14.62948513,5764600,0,0
2004-07-07,14.58617072,14.64103922,14.49087459,14.56018066,6745000,0,0
2004-07-08,14.59194093,14.76520826,14.5572879,14.60060501,8869200,0,0
2004-07-09,14.60350059,14.73345089,14.53996909,14.73345089,6813400,0,0
2004-07-12,14.73344003,14.84028748,14.59193845,14.67857265,6718600,0,0
2004-07-13,14.56017796,14.66991385,14.55151498,14.62948513,5210600,0,0
2004-07-14,14.5861673,14.82874072,14.58328001,14.77387333,8310000,0,0
2004-07-15,14.82874329,14.83163168,14.66125269,14.68146706,8425000,0,0
2004-07-16,14.79986104,14.79986104,14.52841033,14.60638046,7449600,0,0
2004-07-19,14.62659656,14.63814684,14.45332921,14.53707504,9049600,0,0
2004-07-20,14.46488051,14.53418767,14.38691037,14.46199322,8366800,0,0
2004-07-21,14.42445871,14.53708194,14.20787525,14.20787525,9999800,0,0
2004-07-22,14.16455636,14.21653647,14.0201674,14.1414547,8141800,0,0
2004-07-23,13.5321313,13.5321313,12.73799215,13.04409599,50347800,0,0
2004-07-26,13.09607659,13.13073073,12.74087992,12.79286003,21925000,0,0
2004-07-27,12.80729757,12.86794176,12.54739816,12.6340313,27922000,0,0
2004-07-28,12.6340268,12.75242564,12.57338374,12.61381245,25208600,0,0
2004-07-29,12.61381442,12.61381442,12.35968965,12.43477249,26268800,0,0
2004-07-30,12.43765965,12.7004474,12.43477235,12.66579437,17788200,0,0
2004-08-02,12.64558431,12.8794937,12.61093017,12.7668705,15973400,0,0
2004-08-03,12.78996952,12.81307117,12.67734635,12.73798943,12271600,0,0
2004-08-04,12.66579446,12.85638777,12.65424309,12.76397896,10292400,0,0
2004-08-05,12.76397666,12.84483408,12.63402645,12.66290379,15254600,0,0
2004-08-06,12.63114245,12.67445846,12.48386514,12.56183529,17143200,0,0
2004-08-09,12.56184313,12.60804757,12.46077127,12.48098564,9179800,0,0
2004-08-10,12.48964415,12.55317564,12.43477675,12.55028725,10483200,0,0
2004-08-11,12.55028629,12.88526858,12.4896432,12.83617687,13898400,0,0
2004-08-12,12.83328033,12.89103609,12.64846278,12.66001415,11305000,0,0
2004-08-13,12.66001465,12.82173056,12.62247324,12.81306648,8895200,0,0
2004-08-16,12.85060954,12.89392665,12.74376209,12.85638523,9069400,0,0
2004-08-17,12.85639252,12.94302567,12.77553506,12.80152512,8221200,0,0
2004-08-18,12.82173312,12.88237619,12.74953868,12.87082481,8944000,0,0
2004-08-19,12.80730081,12.86505661,12.60515714,12.71200466,10514000,0,0
2004-08-20,12.67735006,12.7668705,12.57916553,12.7668705,9611600,0,0
2004-08-23,12.77553264,12.91414587,12.70622547,12.80440998,8768200,0,0
2004-08-24,12.85061794,12.85061794,12.70334168,12.71200466,9699600,0,0
2004-08-25,12.70044978,12.83617572,12.62247963,12.80440998,9734400,0,0
2004-08-26,12.80441156,12.8939331,12.75820714,12.8390646,5642400,0,0
2004-08-27,12.86504791,12.96323239,12.85060925,12.9141407,5444200,0,0
2004-08-30,12.85061291,12.89970461,12.80440851,12.8072958,5287800,0,0
2004-08-31,12.81596162,12.91414614,12.71200142,12.91125774,7030200,0,0
2004-09-01,12.93724616,12.95457323,12.79285725,12.89104176,7076200,0,0
2004-09-02,12.89103695,13.13072299,12.86504692,13.10762024,10707400,0,0
2004-09-03,13.12206821,13.2491312,13.11340523,13.13650799,9841800,0,0
2004-09-07,13.19714741,13.22602475,13.03831982,13.18270874,8490200,0,0
2004-09-08,13.09607486,13.09607486,12.53295894,12.54739761,23239400,0,0
2004-09-09,12.50408088,12.5993781,12.42322344,12.56472397,18173800,0,0
2004-09-10,12.4318805,12.47230921,12.32214466,12.40589046,20256000,0,0
2004-09-13,12.43203545,12.4814156,12.34489523,12.43203545,18311200,0.125,0
2004-09-14,12.35942091,12.54532037,12.35942091,12.45237064,18448400,0,0
2004-09-15,11.85691018,11.97890739,11.72910459,11.9556694,61406200,0,0
2004-09-16,11.97019648,12.01086186,11.60420697,11.63034916,43299200,0,0
2004-09-17,11.60420529,11.78720057,11.60420529,11.70586872,24090600,0,0
2004-09-20,11.73491551,11.76105769,11.65067947,11.74653339,14747000,0,0
2004-09-21,11.80752885,11.90628805,11.72619703,11.83076572,15514000,0,0
2004-09-22,11.8423891,11.89467347,11.73491617,11.74072456,20142000,0,0
2004-09-23,11.74363131,11.80753468,11.62453938,11.62453938,15195200,0,0
2004-09-24,11.62162927,11.64777145,11.54029855,11.61582088,14931800,0,0
2004-09-27,11.39506943,11.61582592,11.39506943,11.51125717,17705800,0,0
2004-09-28,11.56063123,11.63615356,11.53158486,11.61582088,13817200,0,0
2004-09-29,11.56063642,11.64777667,11.51416154,11.62163448,13398800,0,0
2004-09-30,11.66520191,11.73200946,11.59258487,11.63325024,12534000,0,0
2004-10-01,11.75814884,11.84238486,11.700055,11.7087698,15593800,0,0
2004-10-04,11.72038971,11.88014808,11.72038971,11.83657742,13469800,0,0
2004-10-05,11.83657719,11.94985959,11.79010233,11.80462551,15395400,0,0
2004-10-06,11.7901043,11.88014984,11.74653363,11.88014984,12522200,0,0
2004-10-07,11.89467168,11.89757588,11.65067838,11.65358257,8238000,0,0
2004-10-08,11.63615904,11.70296661,11.59258836,11.61873055,13898800,0,0
2004-10-11,11.65358617,11.66520517,11.56354172,11.62163448,7699200,0,0
2004-10-12,11.51996991,11.57515847,11.49382772,11.55482578,11810200,0,0
2004-10-13,11.55482505,11.58677673,11.40087725,11.44154263,12224000,0,0
2004-10-14,11.47349052,11.55191705,11.37182713,11.37182713,10283600,0,0
2004-10-15,11.4705905,11.4705905,11.34568907,11.38635445,14591400,0,0
2004-10-18,11.35730278,11.42120612,11.3311606,11.39796925,10428200,0,0
2004-10-19,11.54611547,11.54611547,11.38635812,11.4386425,15291600,0,0
2004-10-20,11.40958421,11.47348753,11.40377471,11.45896435,11038000,0,0
2004-10-21,11.41540133,11.47930469,11.37183176,11.4676857,11923600,0,0
2004-10-22,11.61872995,11.69134701,11.25564464,11.29921532,22106400,0,0
2004-10-25,11.3340688,11.33697299,11.15688303,11.22659588,14432800,0,0
2004-10-26,11.25563851,11.47348958,11.12492765,11.41539574,16715800,0,0
2004-10-27,11.36601732,11.74362564,11.30792348,11.74362564,17942400,0,0
2004-10-28,11.71458014,11.83657622,11.61582093,11.76105499,12326400,0,0
2004-10-29,11.88014622,11.88014622,11.76395853,11.81043339,16822600,0,0
2004-11-01,11.82205856,11.84529544,11.70877611,11.77267838,11649200,0,0
2004-11-02,11.61873036,11.98181568,11.61873036,11.80753517,12005400,0,0
2004-11-03,11.84528984,11.93243116,11.79300549,11.86562252,13773800,0,0
2004-11-04,11.90629335,12.04862217,11.88595956,12.01376629,17884000,0,0
2004-11-05,12.10380843,12.12414222,11.95276595,12.025383,12283600,0,0
2004-11-08,12.06895754,12.08348073,11.96148458,11.99053097,10122200,0,0
2004-11-09,12.03990563,12.07185731,11.97019279,11.97890759,10215800,0,0
2004-11-10,12.04862367,12.05152898,11.91210323,11.95857811,10052000,0,0
2004-11-11,11.66810527,11.93824074,11.43282677,11.89757538,37510800,0,0
2004-11-12,11.82495329,11.85400075,11.64776761,11.84819126,23008600,0,0
2004-11-15,11.82205393,11.85400561,11.7407221,11.78719807,13567400,0,0
2004-11-16,11.79010445,11.90919637,11.66229884,11.69134521,14366400,0,0
2004-11-17,11.70586748,11.84819738,11.59258507,11.70005798,14161200,0,0
2004-11-18,11.75815184,11.76105714,11.63615574,11.70005798,12628600,0,0
2004-11-19,11.67682269,11.72620176,11.53449278,11.54030228,18230600,0,0
2004-11-22,11.58968079,11.58968079,11.46768358,11.580966,14761600,0,0
2004-11-23,11.56063372,11.57515691,11.44154181,11.53449154,15814800,0,0
2004-11-24,11.56063271,11.5693475,11.50253885,11.56063271,11893600,0,0
2004-11-26,11.53158529,11.60129702,11.5257758,11.57806015,6474800,0,0
2004-11-29,11.69205507,11.69205507,11.50205873,11.60728741,13666800,0.125,0
2004-11-30,11.55468015,11.60729452,11.46114374,11.49037457,16382800,0,0
2004-12-01,11.53129575,11.62483215,11.48745008,11.62483215,20019800,0,0
2004-12-02,11.62483352,11.83821353,11.6043725,11.81482887,25100400,0,0
2004-12-03,11.84113283,12.05743642,11.83821031,11.89959335,20564000,0,0
2004-12-06,11.91713378,11.93174863,11.76513685,11.80605888,11860600,0,0
2004-12-07,11.80605595,11.83820929,11.73005806,11.73882675,11603200,0,0
2004-12-08,11.79729019,11.83528971,11.74175219,11.80605888,12023200,0,0
2004-12-09,11.73298466,11.96097952,11.71252364,11.92882729,15715600,0,0
2004-12-10,11.76513603,11.90836426,11.76513603,11.84698009,10780000,0,0
2004-12-13,11.86744047,11.95805434,11.76221287,11.94343948,13432400,0,0
2004-12-14,11.9434388,12.10420439,11.92297778,12.07205105,14325800,0,0
2004-12-15,12.11589418,12.14804751,11.98728084,12.12174034,12765800,0,0
2004-12-16,12.12758759,12.15681729,11.96974454,12.02235889,13292600,0,0
2004-12-17,11.98143987,12.06913011,11.96974754,11.96974754,22433000,0,0
2004-12-20,12.04282292,12.04574545,11.92590187,11.96974754,11756400,0,0
2004-12-21,11.96974489,12.03112793,11.92589923,11.98435974,14368000,0,0
2004-12-22,11.98728158,12.21527746,11.98435905,12.15389442,14404000,0,0
2004-12-23,12.13051177,12.21820199,12.07789741,12.1334343,8831800,0,0
2004-12-27,12.11881847,12.23866202,12.11589594,12.17435646,8800600,0,0
2004-12-28,12.20358509,12.24158459,12.13635589,12.23281479,10439400,0,0
2004-12-29,12.19774007,12.20066371,12.07205035,12.14804935,10343200,0,0
2004-12-30,12.13051079,12.25035435,12.07789644,12.17435646,9978600,0,0
2004-12-31,12.18312578,12.24450882,12.14220375,12.17143345,9805800,0,0
2005-01-03,12.24743108,12.26789209,12.10420288,12.14220238,14072000,0,0
2005-01-04,12.14220308,12.17435642,11.95513032,11.97266769,16860200,0,0
2005-01-05,11.98436351,12.04282404,11.9083656,11.91713428,13271000,0,0
2005-01-06,11.89374946,12.02820901,11.85282742,12.01651669,10038600,0,0
